player_id,player_name,team,position,sub_position,lineup_position,age,squad_selections,games_played,minutes_played,goals,assists,yellow_cards,red_cards,market_value_eur,height_cm,nationality,preferred_foot,highest_market_value_in_eur,contract_expiration_date
706138,Javi Llabrés,Mallorca,Attack,Left Winger,Left Winger,22,7,1,58,0,0,0,0,800000,174.0,Spain,both,800000.0,2026-06-30 00:00:00
841121,John Patrick,Getafe,Midfield,Central Midfield,Central Midfield,21,6,4,45,0,0,1,0,800000,192.0,Ireland,right,1200000.0,2029-06-30 00:00:00
962145,Arkaitz Mariezkurrena,Real Sociedad,Attack,Left Winger,Left Winger,20,2,9,236,2,0,1,0,800000,181.0,Spain,left,800000.0,2029-06-30 00:00:00
82503,Aridane Hernández,Rayo Vallecano,Defender,Centre-Back,Centre-Back,36,21,0,0,0,0,0,0,800000,188.0,Spain,right,4000000.0,2025-06-30 00:00:00
715683,Naim García,Leganes,Attack,Right Winger,Right Winger,23,3,0,0,0,0,0,0,800000,180.0,Spain,left,800000.0,2027-06-30 00:00:00
1201530,Alex Marchal,Real Sociedad,Attack,Left Winger,Left Winger,17,1,0,0,0,0,0,0,800000,180.0,Spain,right,800000.0,2027-06-30 00:00:00
120095,José Campaña,Las Palmas,Midfield,Central Midfield,Central Midfield,32,16,25,1192,0,3,4,0,750000,179.0,Spain,right,25000000.0,2026-06-30 00:00:00
668177,Javi Serrano,Atletico Madrid,Midfield,Central Midfield,Central Midfield,22,3,0,0,0,0,0,0,700000,178.0,Spain,right,700000.0,2026-06-30 00:00:00
308989,Sergio González,Leganes,Defender,Centre-Back,Centre-Back,33,21,36,2961,2,0,2,1,700000,189.0,Spain,right,1800000.0,
66100,Oriol Romeu,Girona,Midfield,Defensive Midfield,Defensive Midfield,33,14,0,0,0,0,0,0,700000,183.0,Spain,right,12000000.0,2026-06-30 00:00:00
343273,Joni Montiel,Rayo Vallecano,Midfield,Attacking Midfield,Attacking Midfield,26,2,0,0,0,0,0,0,700000,173.0,Spain,left,2000000.0,2027-06-30 00:00:00
281404,Kenedy,Real Valladolid,Attack,Left Winger,Left Winger,29,5,0,0,0,0,0,0,700000,185.0,Brazil,left,12000000.0,2026-06-30 00:00:00
857830,Daniel Luna,Mallorca,Midfield,Attacking Midfield,Attacking Midfield,22,12,2,18,0,0,0,0,600000,178.0,Colombia,left,1000000.0,2026-06-30 00:00:00
628498,Jofre Carreras,Espanyol,Attack,Right Winger,Right Winger,24,19,0,0,0,0,0,0,600000,175.0,Spain,right,600000.0,2023-06-30 00:00:00
610238,Pedro Ortiz,Sevilla,Midfield,Central Midfield,Central Midfield,24,6,0,0,0,0,0,0,600000,184.0,Spain,left,600000.0,2026-06-30 00:00:00
434602,Aritz Arambarri,Leganes,Defender,Centre-Back,Centre-Back,27,2,2,178,0,0,0,0,600000,186.0,Spain,right,600000.0,2027-06-30 00:00:00
945500,Rayane Belaid,Atletico Madrid,Midfield,Attacking Midfield,Attacking Midfield,20,1,0,0,0,0,0,0,600000,175.0,Spain,right,600000.0,2027-06-30 00:00:00
282672,Benito Ramírez,Las Palmas,Attack,Left Winger,Left Winger,29,16,0,0,0,0,0,0,600000,179.0,Spain,left,700000.0,2025-06-30 00:00:00
607780,Miguel Ángel Morro,Rayo Vallecano,Goalkeeper,Goalkeeper,Goalkeeper,24,1,0,0,0,0,0,0,600000,195.0,Spain,left,600000.0,2025-06-30 00:00:00
118997,Aitor Fernández,Osasuna,Goalkeeper,Goalkeeper,Goalkeeper,34,24,1,90,0,0,0,0,600000,182.0,Spain,right,10000000.0,2027-06-30 00:00:00
238868,Rubén Peña,Osasuna,Defender,Right-Back,Right-Back,33,24,25,764,0,0,1,0,600000,170.0,Spain,right,10000000.0,2027-06-30 00:00:00
947431,David López,Mallorca,Defender,Centre-Back,Centre-Back,22,7,2,170,0,0,0,0,600000,195.0,Spain,right,600000.0,2027-06-30 00:00:00
71271,Adrián,Real Betis,Goalkeeper,Goalkeeper,Goalkeeper,38,18,0,0,0,0,0,0,600000,190.0,Spain,right,9000000.0,2026-06-30 00:00:00
908621,Nabil Aberdin,Getafe,Defender,Centre-Back,Centre-Back,22,7,6,263,0,0,1,0,600000,192.0,Morocco,right,800000.0,2026-06-30 00:00:00
625657,Unai Marrero,Real Sociedad,Goalkeeper,Goalkeeper,Goalkeeper,23,16,2,180,0,0,0,0,600000,189.0,Spain,right,600000.0,2027-06-30 00:00:00
290346,André Ferreira,Real Valladolid,Goalkeeper,Goalkeeper,Goalkeeper,29,15,6,540,0,0,0,0,600000,193.0,Portugal,right,900000.0,2028-06-30 00:00:00
197122,Unai García,Osasuna,Defender,Centre-Back,Centre-Back,33,24,3,65,0,0,0,0,600000,186.0,Spain,right,2500000.0,2026-06-30 00:00:00
39125,Borna Barisic,Leganes,Defender,Left-Back,Left-Back,32,1,1,10,0,0,0,0,600000,186.0,Croatia,left,6500000.0,2026-06-30 00:00:00
857832,David Torres,Real Valladolid,Defender,Centre-Back,Centre-Back,22,14,0,0,0,0,0,0,500000,,Spain,left,500000.0,2024-06-30 00:00:00
923915,Antal Yaakobishvili,Girona,Defender,Centre-Back,Centre-Back,20,3,0,0,0,0,0,0,500000,193.0,Hungary,both,500000.0,2026-06-30 00:00:00
636697,Arnau Solà,Villarreal,Defender,Left-Back,Left-Back,22,3,1,12,0,0,0,0,500000,179.0,Spain,left,500000.0,2026-06-30 00:00:00
886047,Antonio Espigares,Villarreal,Defender,Centre-Back,Centre-Back,20,3,0,0,0,0,0,0,500000,187.0,Spain,right,500000.0,2029-06-30 00:00:00
614988,Ilias Kostis,Atletico Madrid,Defender,Centre-Back,Centre-Back,22,3,0,0,0,0,0,0,500000,188.0,Greece,left,500000.0,2027-06-30 00:00:00
1065442,Iñigo Arguibide,Osasuna,Defender,Right-Back,Right-Back,20,1,0,0,0,0,0,0,500000,178.0,Spain,right,500000.0,2027-06-30 00:00:00
1063574,Jan Salas,Mallorca,Midfield,Central Midfield,Central Midfield,19,5,4,39,0,0,0,0,500000,182.0,Spain,right,500000.0,2028-06-30 00:00:00
668313,Aitor Fraga,Real Sociedad,Goalkeeper,Goalkeeper,Goalkeeper,22,3,0,0,0,0,0,0,500000,194.0,Spain,right,500000.0,2029-06-30 00:00:00
341713,Diego Conde,Villarreal,Goalkeeper,Goalkeeper,Goalkeeper,26,16,0,0,0,0,0,0,500000,188.0,Spain,,500000.0,2025-06-30 00:00:00
551182,Fran Vieites,Real Betis,Goalkeeper,Goalkeeper,Goalkeeper,26,16,0,0,0,0,0,0,500000,196.0,Spain,left,500000.0,2026-06-30 00:00:00
1367276,Ibrahim Alani,Real Valladolid,Midfield,Central Midfield,Central Midfield,18,2,0,0,0,0,0,0,500000,175.0,Nigeria,right,500000.0,2027-06-30 00:00:00
1056971,Aingeru Olabarrieta,Athletic Bilbao,Attack,Right Winger,Right Winger,19,1,0,0,0,0,0,0,500000,182.0,Spain,left,500000.0,2025-06-30 00:00:00
115333,Juanpe,Girona,Defender,Centre-Back,Centre-Back,34,15,0,0,0,0,0,0,500000,192.0,Spain,right,7500000.0,2027-05-31 00:00:00
632741,Iker Losada,Real Betis,Attack,Right Winger,Second Striker,23,20,0,0,0,0,0,0,500000,175.0,Spain,right,500000.0,2025-06-30 00:00:00
221311,Iván Sánchez,Real Valladolid,Attack,Right Winger,Right Winger,32,16,0,0,0,0,0,0,500000,169.0,Spain,left,1200000.0,2027-06-30 00:00:00
930415,Antonio Gomis,Atletico Madrid,Goalkeeper,Goalkeeper,Goalkeeper,22,16,0,0,0,0,0,0,500000,191.0,Spain,left,500000.0,2027-06-30 00:00:00
715628,Damián Rodríguez,Celta Vigo,Midfield,Defensive Midfield,Defensive Midfield,22,17,0,0,0,0,0,0,500000,,Spain,left,500000.0,2027-06-30 00:00:00
834463,Iker Córdoba,Valencia,Defender,Centre-Back,Centre-Back,19,10,2,13,0,0,0,0,500000,190.0,Spain,left,500000.0,2026-06-30 00:00:00
162038,Raúl de Tomás,Rayo Vallecano,Attack,Centre-Forward,Centre-Forward,30,9,0,0,0,0,0,0,500000,180.0,Spain,right,25000000.0,2026-06-30 00:00:00
633056,Tamás Nikitscher,Real Valladolid,Midfield,Defensive Midfield,Defensive Midfield,25,7,13,855,0,0,2,0,500000,193.0,Hungary,right,1000000.0,2029-06-30 00:00:00
711394,Javier Martón,Athletic Bilbao,Attack,Centre-Forward,Centre-Forward,26,7,0,0,0,0,0,0,500000,181.0,Spain,right,500000.0,2026-06-30 00:00:00
1054909,Pablo Busto,Real Betis,Defender,Right-Back,Right-Back,19,1,0,0,0,0,0,0,500000,180.0,Spain,right,500000.0,2025-06-30 00:00:00
531062,Fabio González,Las Palmas,Midfield,Central Midfield,Central Midfield,28,9,2,52,0,0,0,0,450000,176.0,Spain,right,600000.0,2026-06-30 00:00:00
211251,Darwin Machís,Real Valladolid,Attack,Left Winger,Left Winger,32,12,0,0,0,0,0,0,450000,171.0,Venezuela,right,10000000.0,2027-12-31 00:00:00
227805,Jaume Doménech,Valencia,Goalkeeper,Goalkeeper,Goalkeeper,34,16,0,0,0,0,0,0,400000,185.0,Spain,right,7500000.0,
629511,Pablo Ramón,Espanyol,Defender,Centre-Back,Centre-Back,24,3,0,0,0,0,0,0,400000,185.0,Spain,right,400000.0,2023-06-30 00:00:00
64399,Vicente Guaita,Celta Vigo,Goalkeeper,Goalkeeper,Goalkeeper,38,17,34,3060,0,0,0,0,400000,190.0,Spain,right,10000000.0,
95641,Darko Brasanac,Leganes,Midfield,Central Midfield,Central Midfield,33,19,0,0,0,0,0,0,400000,178.0,Serbia,right,4000000.0,2026-06-30 00:00:00
215099,Daley Sinkgraven,Las Palmas,Defender,Left-Back,Left-Back,29,3,0,0,0,0,0,0,400000,179.0,Netherlands,left,9000000.0,2026-06-30 00:00:00
945709,Dani Requena,Villarreal,Midfield,Central Midfield,Central Midfield,21,1,0,0,0,0,0,0,400000,186.0,Spain,right,400000.0,2026-06-30 00:00:00
337066,Toni Villa,Girona,Attack,Left Winger,Left Winger,30,1,0,0,0,0,0,0,400000,172.0,Spain,right,6000000.0,2026-06-30 00:00:00
1169436,Vladyslav Krapyvtsov,Girona,Goalkeeper,Goalkeeper,Goalkeeper,20,6,2,180,0,0,0,0,400000,188.0,Ukraine,right,400000.0,2029-06-30 00:00:00
668212,Rubén Iranzo,Valencia,Defender,Right-Back,Right-Back,22,7,0,0,0,0,0,0,300000,182.0,Spain,right,300000.0,2027-06-30 00:00:00
935342,Alberto Collado,Sevilla,Midfield,Central Midfield,Central Midfield,20,1,0,0,0,0,0,0,300000,,Spain,right,300000.0,2027-06-30 00:00:00
941080,Jon García,Osasuna,Midfield,Central Midfield,Central Midfield,22,1,0,0,0,0,0,0,300000,182.0,Spain,right,300000.0,2026-06-30 00:00:00
1061660,Selvi Clua,Girona,Midfield,Defensive Midfield,Defensive Midfield,20,7,0,0,0,0,0,0,300000,189.0,Spain,left,300000.0,2026-06-30 00:00:00
1038950,Etta Eyong,Villarreal,Attack,Centre-Forward,Centre-Forward,21,3,0,0,0,0,0,0,300000,181.0,Cameroon,right,300000.0,2027-06-30 00:00:00
766552,Alberto Flores,Sevilla,Goalkeeper,Goalkeeper,Goalkeeper,21,10,0,0,0,0,0,0,300000,187.0,Spain,left,300000.0,2027-06-30 00:00:00
948273,Mario Martín,Real Valladolid,Midfield,Defensive Midfield,Defensive Midfield,21,15,0,0,0,0,0,0,300000,177.0,Spain,right,300000.0,2025-06-30 00:00:00
707359,Etienne Eto'o,Rayo Vallecano,Attack,Centre-Forward,Centre-Forward,22,5,2,38,0,0,0,0,300000,191.0,Cameroon,right,300000.0,2026-06-30 00:00:00
628487,Ángel Fortuño,Espanyol,Goalkeeper,Goalkeeper,Goalkeeper,23,20,0,0,0,0,0,0,300000,183.0,Spain,right,400000.0,2024-06-30 00:00:00
1164331,Ismael Bekhoucha,Getafe,Defender,Right-Back,Right-Back,20,4,5,65,0,0,2,0,300000,176.0,Morocco,right,300000.0,2028-06-30 00:00:00
1054429,Carlos Guirao,Real Betis,Midfield,Defensive Midfield,Central Midfield,22,4,2,112,0,0,0,0,300000,184.0,Spain,right,300000.0,2029-06-30 00:00:00
964190,Luken Beitia,Real Sociedad,Defender,Centre-Back,Centre-Back,21,2,0,0,0,0,0,0,300000,191.0,Spain,right,300000.0,2029-06-30 00:00:00
1064871,Joaquín Panichelli,Alaves,Attack,Centre-Forward,Centre-Forward,22,1,0,0,0,0,0,0,300000,187.0,Argentina,right,300000.0,2025-06-30 00:00:00
541621,Marc Vidal,Celta Vigo,Goalkeeper,Goalkeeper,Goalkeeper,25,2,0,0,0,0,0,0,300000,185.0,Spain,right,300000.0,2028-06-30 00:00:00
1055860,Iñaki Rupérez,Real Sociedad,Defender,Right-Back,Right-Back,22,1,0,0,0,0,0,0,300000,177.0,Spain,right,300000.0,2029-06-30 00:00:00
709971,Xavi Moreno,Real Valladolid,Attack,Right Winger,Right Winger,20,1,0,0,0,0,0,0,300000,175.0,Spain,left,300000.0,2026-06-30 00:00:00
237499,Aleksandar Sedlar,Alaves,Defender,Centre-Back,Centre-Back,33,19,0,0,0,0,0,0,275000,180.0,Serbia,right,900000.0,2026-06-30 00:00:00
357628,Alfon González,Celta Vigo,Attack,Left Winger,Left Winger,26,18,0,0,0,0,0,0,250000,172.0,Spain,,300000.0,2023-06-30 00:00:00
646735,Aitor Gismera,Atletico Madrid,Midfield,Central Midfield,Central Midfield,21,1,0,0,0,0,0,0,250000,182.0,Spain,right,250000.0,2027-06-30 00:00:00
226261,César de la Hoz,Real Valladolid,Midfield,Defensive Midfield,Defensive Midfield,33,3,0,0,0,0,0,0,250000,179.0,Spain,right,1200000.0,
905997,Pablo Durán,Celta Vigo,Attack,Centre-Forward,Centre-Forward,24,18,0,0,0,0,0,0,250000,176.0,Spain,right,250000.0,2027-06-30 00:00:00
1123335,Hamza Bellari,Valencia,Attack,Right Winger,Right Winger,22,2,0,0,0,0,0,0,200000,,Morocco,left,200000.0,2026-06-30 00:00:00
949116,Ro Abajas,Valencia,Defender,Left-Back,Left-Back,22,4,1,66,0,0,1,0,200000,186.0,Spain,left,200000.0,2028-06-30 00:00:00
246204,Salvi Sánchez,Espanyol,Attack,Right Winger,Right Winger,34,7,0,0,0,0,0,0,200000,170.0,Spain,right,2800000.0,2026-06-30 00:00:00
834483,Álex Padilla,Athletic Bilbao,Goalkeeper,Goalkeeper,Goalkeeper,21,8,0,0,0,0,0,0,200000,190.0,Mexico,right,200000.0,2027-06-30 00:00:00
1064391,Egoitz Muñoz,Alaves,Defender,Right-Back,Right-Back,21,1,0,0,0,0,0,0,200000,,Spain,right,200000.0,2027-06-30 00:00:00
939374,Yoel Lago,Celta Vigo,Defender,Centre-Back,Centre-Back,21,7,0,0,0,0,0,0,200000,,Spain,,200000.0,2027-06-30 00:00:00
120705,Juan Carlos,Girona,Goalkeeper,Goalkeeper,Goalkeeper,37,13,0,0,0,0,0,0,200000,187.0,Spain,,1000000.0,2025-06-30 00:00:00
608382,Adrián Rodríguez,Alaves,Goalkeeper,Goalkeeper,Goalkeeper,24,14,2,121,0,0,1,0,200000,195.0,Argentina,right,200000.0,2026-06-30 00:00:00
1255616,Alberto Risco,Getafe,Midfield,Attacking Midfield,Attacking Midfield,19,3,5,64,0,0,0,0,200000,,Spain,,200000.0,2026-06-30 00:00:00
1061665,Jastin Garcia,Girona,Attack,Left Winger,Left Winger,21,5,0,0,0,0,0,0,200000,180.0,Portugal,right,200000.0,2026-06-30 00:00:00
949489,Abdoulaye Keita,Getafe,Attack,Left Winger,Left Winger,22,5,3,94,0,0,0,0,200000,186.0,Spain,,200000.0,2026-06-30 00:00:00
111508,Allan Nyom,Getafe,Defender,Right-Back,Right-Back,37,14,20,884,1,2,3,0,200000,189.0,Cameroon,right,5000000.0,2026-06-30 00:00:00
636686,Arnau Rafús,Real Valladolid,Goalkeeper,Goalkeeper,Goalkeeper,22,2,1,90,0,0,0,0,200000,190.0,Spain,,200000.0,2026-06-30 00:00:00
1230201,Sixtus Ogbuehi,Osasuna,Attack,Centre-Forward,Centre-Forward,22,1,0,0,0,0,0,0,200000,192.0,Nigeria,right,200000.0,2028-06-30 00:00:00
1032280,Oso,Sevilla,Defender,Left-Back,Left-Back,21,3,0,0,0,0,0,0,200000,183.0,Spain,left,200000.0,2027-06-30 00:00:00
890817,Dimitrios Stamatakis,Osasuna,Goalkeeper,Goalkeeper,Goalkeeper,22,5,0,0,0,0,0,0,200000,191.0,Greece,both,200000.0,2027-06-30 00:00:00
916014,Isra Domínguez,Sevilla,Attack,Left Winger,Centre-Forward,22,2,1,17,0,0,0,0,200000,175.0,Spain,right,200000.0,2027-06-30 00:00:00
710484,Mario Maroto,Real Valladolid,Midfield,Central Midfield,Central Midfield,21,5,2,63,0,1,0,0,200000,176.0,Spain,left,200000.0,2026-06-30 00:00:00
906025,Ricard Artero,Girona,Midfield,Attacking Midfield,Attacking Midfield,22,2,0,0,0,0,0,0,200000,181.0,Spain,right,200000.0,2027-06-30 00:00:00
1210422,Aboubacar Bassinga,Las Palmas,Midfield,Central Midfield,Central Midfield,19,1,1,3,0,0,0,0,200000,,Cote d'Ivoire,left,200000.0,2026-06-30 00:00:00
1158985,Gerónimo Spina,Atletico Madrid,Defender,Centre-Back,Centre-Back,20,1,0,0,0,0,0,0,200000,187.0,Argentina,right,200000.0,2027-06-30 00:00:00
982848,Raúl Jiménez,Valencia,Goalkeeper,Goalkeeper,Goalkeeper,19,1,0,0,0,0,0,0,200000,188.0,Spain,left,200000.0,2026-06-30 00:00:00
646741,César Fernández,Celta Vigo,Goalkeeper,Goalkeeper,Goalkeeper,21,1,0,0,0,0,0,0,200000,181.0,Spain,right,200000.0,2025-06-30 00:00:00
741251,Vicent Abril,Valencia,Goalkeeper,Goalkeeper,Goalkeeper,20,1,0,0,0,0,0,0,200000,187.0,Spain,right,200000.0,2029-06-30 00:00:00
892217,Eneko Ortiz,Alaves,Defender,Left-Back,Left-Back,22,1,0,0,0,0,0,0,150000,,Spain,,150000.0,2025-06-30 00:00:00
718581,Lulo Dasilva,Sevilla,Midfield,Central Midfield,Central Midfield,22,2,0,0,0,0,0,0,150000,189.0,Spain,right,150000.0,2026-06-30 00:00:00
699771,Pedro Alemañ,Valencia,Midfield,Attacking Midfield,Central Midfield,23,1,0,0,0,0,0,0,150000,182.0,Spain,left,150000.0,2025-06-30 00:00:00
973690,Luca Lohr,Getafe,Defender,Centre-Back,Centre-Back,22,4,0,0,0,0,0,0,150000,193.0,Spain,right,150000.0,2026-06-30 00:00:00
567504,Guilherme Fernandes,Real Betis,Goalkeeper,Goalkeeper,Goalkeeper,24,4,0,0,0,0,0,0,150000,191.0,Portugal,right,200000.0,2026-06-30 00:00:00
719720,David Argüelles,Getafe,Defender,Left-Back,Left-Back,23,8,1,6,0,0,0,0,150000,175.0,Spain,left,150000.0,2026-06-30 00:00:00
1065441,Carlos Lumbreras,Osasuna,Attack,Centre-Forward,Centre-Forward,20,1,0,0,0,0,0,0,150000,180.0,Spain,right,150000.0,2027-06-30 00:00:00
1061260,Iago Parente,Real Valladolid,Defender,Centre-Back,Centre-Back,19,2,0,0,0,0,0,0,150000,180.0,Spain,right,150000.0,2026-06-30 00:00:00
946269,Alex Almansa,Espanyol,Attack,Left Winger,Left Winger,21,1,0,0,0,0,0,0,150000,186.0,Spain,left,200000.0,2026-06-30 00:00:00
895333,Koke Iglesias,Real Valladolid,Defender,Right-Back,Right-Back,20,3,0,0,0,0,0,0,150000,,Spain,right,200000.0,2026-06-30 00:00:00
1063990,Grégoire Swiderski,Alaves,Goalkeeper,Goalkeeper,Goalkeeper,19,2,0,0,0,0,0,0,150000,187.0,Canada,right,150000.0,2027-06-30 00:00:00
634117,Pablo Valencia,Osasuna,Goalkeeper,Goalkeeper,Goalkeeper,24,9,0,0,0,0,0,0,150000,188.0,Spain,right,200000.0,2026-06-30 00:00:00
605528,Pol Tristán,Espanyol,Goalkeeper,Goalkeeper,Goalkeeper,23,4,0,0,0,0,0,0,100000,188.0,Spain,both,100000.0,2026-06-30 00:00:00
1271065,Valentín Pezzolesi,Las Palmas,Defender,Right-Back,Right-Back,18,2,0,0,0,0,0,0,100000,,Argentina,right,100000.0,2027-06-30 00:00:00
1000136,Gorka Rivera,Getafe,Defender,Left-Back,Left-Back,20,1,1,19,0,0,0,0,100000,,Spain,left,100000.0,2029-06-30 00:00:00
948278,Jacobo Ramón,Real Madrid,Defender,Centre-Back,Centre-Back,20,10,0,0,0,0,0,0,100000,188.0,Spain,,100000.0,2028-06-30 00:00:00
711367,Egoitz Arana,Real Sociedad,Goalkeeper,Goalkeeper,Goalkeeper,23,1,0,0,0,0,0,0,100000,197.0,Spain,left,100000.0,2026-06-30 00:00:00
767255,Matías Árbol,Sevilla,Goalkeeper,Goalkeeper,Goalkeeper,22,7,0,0,0,0,0,0,100000,184.0,Spain,,100000.0,2026-06-30 00:00:00
938144,Diego Kochen,FC Barcelona,Goalkeeper,Goalkeeper,Goalkeeper,19,10,0,0,0,0,0,0,100000,188.0,United States,right,100000.0,2028-06-30 00:00:00
27493,Iván Cuéllar,Mallorca,Goalkeeper,Goalkeeper,Goalkeeper,41,15,0,0,0,0,0,0,100000,187.0,Spain,left,2500000.0,2026-06-30 00:00:00
1225038,Manu González,Real Betis,Goalkeeper,Goalkeeper,Goalkeeper,18,3,0,0,0,0,0,0,100000,,Spain,right,100000.0,2028-06-30 00:00:00
904712,Justin Smith,Espanyol,Midfield,Defensive Midfield,Central Midfield,22,5,0,0,0,0,0,0,100000,190.0,Canada,right,300000.0,2023-06-30 00:00:00
139435,Dani Rodríguez,Mallorca,Midfield,Attacking Midfield,Attacking Midfield,37,20,37,2175,4,7,5,0,100000,178.0,Spain,right,1500000.0,2026-06-30 00:00:00
948254,Marco de las Sías,Rayo Vallecano,Defender,Centre-Back,Centre-Back,19,8,0,0,0,0,0,0,100000,,Spain,right,100000.0,2027-06-30 00:00:00
866541,Joao Urbáez,Leganes,Defender,Centre-Back,Centre-Back,22,1,0,0,0,0,0,0,50000,179.0,Dominican Republic,right,50000.0,2026-06-30 00:00:00
632913,Pere García,Mallorca,Goalkeeper,Goalkeeper,Goalkeeper,23,1,0,0,0,0,0,0,50000,193.0,Spain,right,50000.0,2026-06-30 00:00:00
973314,Sergio Mestre,Real Madrid,Goalkeeper,Goalkeeper,Goalkeeper,20,11,0,0,0,0,0,0,50000,193.0,Spain,right,50000.0,2026-06-30 00:00:00
945767,Hugo Solozábal,Leganes,Midfield,Central Midfield,Central Midfield,22,1,0,0,0,0,0,0,50000,,Spain,,50000.0,2026-06-30 00:00:00
932349,Diego Méndez,Rayo Vallecano,Midfield,Central Midfield,Central Midfield,21,1,0,0,0,0,0,0,50000,182.0,Spain,right,100000.0,2026-06-30 00:00:00
1146039,Elías Romero,Las Palmas,Attack,Centre-Forward,Centre-Forward,21,1,0,0,0,0,0,0,50000,,Spain,,50000.0,2026-06-30 00:00:00
945702,Sebas Wade,Mallorca,Defender,Centre-Back,Centre-Back,22,1,0,0,0,0,0,0,50000,190.0,England,left,50000.0,2028-06-30 00:00:00
1337084,Papa Ba,Girona,Attack,Right Winger,Right Winger,21,2,1,47,0,0,0,0,50000,180.0,Senegal,left,50000.0,2026-06-30 00:00:00
1216529,Guillem Trilla,Getafe,Defender,Centre-Back,Centre-Back,22,1,0,0,0,0,0,0,50000,,Spain,,50000.0,2026-06-30 00:00:00
1129175,Raúl Martínez,Girona,Midfield,Central Midfield,Central Midfield,23,1,0,0,0,0,0,0,25000,,Spain,,25000.0,2026-06-30 00:00:00
1134878,Diego Martín,Las Palmas,Defender,Left-Back,Left-Back,21,1,0,0,0,0,0,0,25000,,Spain,,25000.0,2026-06-30 00:00:00
1061277,Germán García,Real Betis,Goalkeeper,Goalkeeper,Goalkeeper,21,1,0,0,0,0,0,0,25000,,Spain,,25000.0,2025-06-30 00:00:00
618805,Iker Bachiller,Leganes,Defender,Left-Back,Left-Back,22,6,0,0,0,0,0,0,25000,169.0,Spain,left,25000.0,2026-06-30 00:00:00
1338984,Sergio Viera,Las Palmas,Midfield,Attacking Midfield,Attacking Midfield,20,4,2,96,0,0,1,0,25000,,Spain,,25000.0,2026-06-30 00:00:00
668210,Ferran Ruiz,Girona,Defender,Right-Back,Right-Back,22,2,0,0,0,0,0,0,25000,172.0,Spain,right,25000.0,2026-06-30 00:00:00
1179293,Sergio Ruiz,Las Palmas,Attack,Left Winger,Left Winger,19,1,0,0,0,0,0,0,25000,175.0,Spain,right,25000.0,2026-06-30 00:00:00
1135452,Jorge Benito,Getafe,Goalkeeper,Goalkeeper,Goalkeeper,19,3,0,0,0,0,0,0,25000,,Spain,,25000.0,2027-06-30 00:00:00
